offer_id,offer_type,status,expiration_reason,prop_id_original,prop_id_upgrade,original_adr,upgrade_list_adr,offer_adr,discount_pct,revenue_lift,guest_adults,stay_nights,days_to_arrival,email_opened,email_clicked,offer_booked,offer_expired
hist_acfd43101f62,fallback,ignored,,prop_8b867z,prop_c88oq1,350,400,376.66,0.47,26.66,3,5,33,0,0,0,0
hist_4d255e1caafd,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,684.72,0.33,234.72,1,2,6,1,0,0,0
hist_4dadb6fc71b8,original,opened,,prop_08y3id,prop_c88oq1,280,400,347.94,0.43,67.94,2,14,19,1,0,0,0
hist_901b36547c86,original,expired,reservation-started,prop_odd9x1,prop_8b867z,220,350,295.71,0.42,75.71,3,5,49,1,0,0,1
hist_1a0469696a43,fallback,opened,,prop_odd9x1,prop_wd9nox,220,500,381.58,0.42,161.58,3,5,49,1,0,0,0
hist_6de49dbb86e7,original,ignored,,prop_3nrojh,prop_odd9x1,120,220,193.44,0.27,73.44,3,5,44,0,0,0,0
hist_3b54fb60c6d6,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,475.42,0.49,25.42,3,11,20,0,0,0,0
hist_7d7ad6ca987c,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,674.43,0.42,174.43,2,5,42,0,0,0,0
hist_07212bdaa87a,original,expired,reservation-started,prop_0f4a8i,prop_le1jwd,100,180,145.21,0.43,45.21,2,11,30,1,0,0,1
hist_26c46cf91312,fallback,opened,,prop_0f4a8i,prop_8b867z,100,350,248.92,0.4,148.92,2,11,30,1,0,0,0
hist_e9e82d3ef4e8,original,opened,,prop_8b867z,prop_g0ppb2,350,800,620.64,0.4,270.64,2,7,44,1,0,0,0
hist_d29988304801,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,729.99,0.2,279.99,2,6,2,1,0,0,0
hist_bf4c17d825f1,original,ignored,,prop_3nrojh,prop_wd9nox,120,500,353.5,0.39,233.5,3,6,60,0,0,0,0
hist_f3842a702c77,original,clicked,,prop_3nrojh,prop_odd9x1,120,220,184.35,0.36,64.35,3,7,34,1,1,0,0
hist_b1999b2a73c5,original,expired,time-expired,prop_le1jwd,prop_saud8h,180,250,231.4,0.27,51.4,2,9,31,1,0,0,1
hist_49bbd454aeea,fallback,opened,,prop_le1jwd,prop_c88oq1,180,400,326.42,0.33,146.42,2,9,31,1,0,0,0
hist_3807462bdea7,original,ignored,,prop_le1jwd,prop_odd9x1,180,220,208.72,0.28,28.72,3,5,41,0,0,0,0
hist_3ca378807079,original,ignored,,prop_3nrojh,prop_ohkebg,120,450,346.3,0.31,226.3,2,8,33,0,0,0,0
hist_326d58f04ccf,original,opened,,prop_3nrojh,prop_xsf7c1,120,150,139.09,0.36,19.09,3,13,45,1,0,0,0
hist_bd44da5f5dcb,original,opened,,prop_0f4a8i,prop_ohkebg,100,450,310.99,0.4,210.99,1,10,38,1,0,0,0
hist_72e9de614135,original,opened,,prop_3nrojh,prop_le1jwd,120,180,167.71,0.2,47.71,2,4,53,1,0,0,0
hist_0ee5a87c2db9,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,707.45,0.31,207.45,4,6,23,0,0,0,0
hist_9effca807095,original,opened,,prop_ohkebg,prop_wd9nox,450,500,478.01,0.44,28.01,4,7,15,1,0,0,0
hist_5b61d535b1cf,original,ignored,,prop_0f4a8i,prop_3nrojh,100,120,110.87,0.46,10.87,1,3,47,0,0,0,0
hist_c4a3ef09d1c3,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,439.03,0.22,39.03,1,3,55,0,0,0,0
hist_360440479bd0,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,682.96,0.23,402.96,3,3,7,0,0,0,0
hist_f977667fc968,original,opened,,prop_08y3id,prop_8b867z,280,350,334.22,0.23,54.22,4,12,10,1,0,0,0
hist_385b47e9b443,original,ignored,,prop_saud8h,prop_c88oq1,250,400,328.58,0.48,78.58,4,10,43,0,0,0,0
hist_fc3144fe4fa2,original,opened,,prop_0f4a8i,prop_saud8h,100,250,203.45,0.31,103.45,2,8,31,1,0,0,0
hist_b5b72fc6ba51,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,649.82,0.24,469.82,2,5,5,1,0,0,0
hist_67fa3fff769c,original,opened,,prop_08y3id,prop_8b867z,280,350,320.0,0.43,40.0,4,14,23,1,0,0,0
hist_5a18214fc378,original,ignored,,prop_8b867z,prop_g0ppb2,350,800,608.91,0.42,258.91,4,2,24,0,0,0,0
hist_2ef8ace13b62,original,ignored,,prop_xsf7c1,prop_c88oq1,150,400,293.89,0.42,143.89,4,11,12,0,0,0,0
hist_d755bef4defb,original,ignored,,prop_saud8h,prop_ohkebg,250,450,404.11,0.23,154.11,1,6,7,0,0,0,0
hist_e40b8a5164df,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,599.91,0.36,349.91,2,8,15,0,0,0,0
hist_5d054205e64a,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,617.48,0.46,217.48,1,2,55,1,0,0,0
hist_abc90f1d01a2,original,opened,,prop_c88oq1,prop_wd9nox,400,500,457.18,0.43,57.18,4,2,33,1,0,0,0
hist_6b8d97d71699,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,712.96,0.29,212.96,4,3,58,0,0,0,0
hist_e496b9e2ae27,original,opened,,prop_c88oq1,prop_ohkebg,400,450,439.96,0.2,39.96,1,5,18,1,0,0,0
hist_271d55f011b6,original,ignored,,prop_le1jwd,prop_odd9x1,180,220,202.97,0.43,22.97,3,11,36,0,0,0,0
hist_2d0e470aa11b,original,opened,,prop_saud8h,prop_g0ppb2,250,800,532.97,0.49,282.97,3,9,19,1,0,0,0
hist_68ce99f34dc2,original,opened,,prop_odd9x1,prop_8b867z,220,350,292.63,0.44,72.63,2,13,47,1,0,0,0
hist_6b5582601cda,original,clicked,,prop_3nrojh,prop_g0ppb2,120,800,662.01,0.2,542.01,2,10,57,1,1,0,0
hist_d2714622eba7,original,ignored,,prop_odd9x1,prop_saud8h,220,250,243.17,0.23,23.17,1,3,31,0,0,0,0
hist_390a3c325873,original,ignored,,prop_08y3id,prop_c88oq1,280,400,368.44,0.26,88.44,3,9,8,0,0,0,0
hist_f16f83b5e0a0,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,696.48,0.3,246.48,1,9,28,0,0,0,0
hist_627d1b4f7ad5,original,opened,,prop_xsf7c1,prop_g0ppb2,150,800,643.32,0.24,493.32,4,9,15,1,0,0,0
hist_7f2c3f659646,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,626.63,0.32,376.63,2,6,60,0,0,0,0
hist_55d97e37bf93,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,669.11,0.44,169.11,2,9,25,1,0,0,0
hist_c5a36f2715c5,original,clicked,,prop_3nrojh,prop_c88oq1,120,400,281.09,0.42,161.09,3,8,57,1,1,0,0
hist_d9f9bfac5a02,original,opened,,prop_08y3id,prop_c88oq1,280,400,361.81,0.32,81.81,2,2,49,1,0,0,0
hist_3cfb2349a94c,original,ignored,,prop_3nrojh,prop_saud8h,120,250,209.74,0.31,89.74,2,2,40,0,0,0,0
hist_b831dd00f8cb,original,opened,,prop_08y3id,prop_g0ppb2,280,800,591.18,0.4,311.18,2,8,37,1,0,0,0
hist_4e307a85c5fe,original,ignored,,prop_8b867z,prop_ohkebg,350,450,404.35,0.46,54.35,2,2,13,0,0,0,0
hist_6996b7281bd3,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,465.13,0.35,65.13,2,5,52,0,0,0,0
hist_7526648b0485,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,674.07,0.42,174.07,3,2,28,0,0,0,0
hist_85c9f3862408,original,clicked,,prop_c88oq1,prop_wd9nox,400,500,454.64,0.45,54.64,1,4,39,1,1,0,0
hist_fed9c51f871f,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,482.25,0.36,32.25,4,6,44,0,0,0,0
hist_897e0fcd64de,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,393.82,0.38,173.82,3,2,5,0,0,0,0
hist_6b5f8f15ea47,original,opened,,prop_08y3id,prop_wd9nox,280,500,430.73,0.31,150.73,3,2,47,1,0,0,0
hist_cb9d6b023649,original,opened,,prop_3nrojh,prop_wd9nox,120,500,380.82,0.31,260.82,4,10,17,1,0,0,0
hist_9174b50432c6,original,ignored,,prop_odd9x1,prop_08y3id,220,280,251.84,0.47,31.84,1,11,39,0,0,0,0
hist_75c2e292bbbd,original,opened,,prop_xsf7c1,prop_le1jwd,150,180,166.66,0.44,16.66,1,5,32,1,0,0,0
hist_f3553e1e2b3f,original,ignored,,prop_0f4a8i,prop_le1jwd,100,180,145.02,0.44,45.02,2,11,53,0,0,0,0
hist_2cc6bd8e2732,original,opened,,prop_c88oq1,prop_ohkebg,400,450,432.59,0.35,32.59,2,12,15,1,0,0,0
hist_b00ca5056dbc,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,430.38,0.39,30.38,1,12,22,0,0,0,0
hist_02c0deb0429a,original,opened,,prop_odd9x1,prop_saud8h,220,250,238.92,0.37,18.92,1,3,40,1,0,0,0
hist_f53257df455e,original,ignored,,prop_0f4a8i,prop_saud8h,100,250,176.83,0.49,76.83,2,13,49,0,0,0,0
hist_cb999091699b,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,633.93,0.27,453.93,2,5,52,1,0,0,0
hist_3e25818b8bfa,original,opened,,prop_xsf7c1,prop_saud8h,150,250,220.62,0.29,70.62,1,13,37,1,0,0,0
hist_1c5b78610a90,original,ignored,,prop_3nrojh,prop_xsf7c1,120,150,139.7,0.34,19.7,4,9,45,0,0,0,0
hist_351da3f18fa6,original,ignored,,prop_xsf7c1,prop_ohkebg,150,450,369.42,0.27,219.42,4,14,16,0,0,0,0
hist_7f46cbbbd3ab,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,478.0,0.22,78.0,3,3,23,0,0,0,0
hist_11f38985141f,original,ignored,,prop_saud8h,prop_wd9nox,250,500,376.55,0.49,126.55,4,13,23,0,0,0,0
hist_57c24be5ebf8,original,opened,,prop_odd9x1,prop_saud8h,220,250,237.26,0.42,17.26,4,11,19,1,0,0,0
hist_5081aa5ee5b5,original,ignored,,prop_xsf7c1,prop_8b867z,150,350,263.15,0.43,113.15,4,12,13,0,0,0,0
hist_737c36c8e90e,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,647.6,0.38,247.6,1,12,45,1,0,0,0
hist_e31fd00a0ad9,original,ignored,,prop_8b867z,prop_wd9nox,350,500,443.8,0.37,93.8,3,9,51,0,0,0,0
hist_8ede2d01eeae,original,opened,,prop_odd9x1,prop_wd9nox,220,500,374.13,0.45,154.13,2,3,40,1,0,0,0
hist_45f2cb632026,original,ignored,,prop_le1jwd,prop_8b867z,180,350,284.51,0.39,104.51,2,12,56,0,0,0,0
hist_e59977c60dea,original,ignored,,prop_odd9x1,prop_c88oq1,220,400,327.83,0.4,107.83,2,3,7,0,0,0,0
hist_ca6eb7cb0159,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,434.02,0.32,34.02,3,10,15,0,0,0,0
hist_6eb4ce44a878,original,opened,,prop_xsf7c1,prop_le1jwd,150,180,166.54,0.45,16.54,2,10,4,1,0,0,0
hist_741e6f88edaa,original,ignored,,prop_c88oq1,prop_wd9nox,400,500,450.78,0.49,50.78,2,7,53,0,0,0,0
hist_729f87695a75,original,opened,,prop_odd9x1,prop_g0ppb2,220,800,530.31,0.46,310.31,2,4,31,1,0,0,0
hist_84692a68c4b0,original,ignored,,prop_xsf7c1,prop_g0ppb2,150,800,594.12,0.32,444.12,1,8,35,0,0,0,0
hist_d13054b9509a,original,opened,,prop_3nrojh,prop_8b867z,120,350,299.31,0.22,179.31,3,7,20,1,0,0,0
hist_871c13c23558,original,opened,,prop_saud8h,prop_c88oq1,250,400,367.71,0.22,117.71,4,2,2,1,0,0,0
hist_564e751582c7,original,opened,,prop_3nrojh,prop_xsf7c1,120,150,138.12,0.4,18.12,3,3,19,1,0,0,0
hist_cc112ca0eaae,original,ignored,,prop_xsf7c1,prop_saud8h,150,250,206.35,0.44,56.35,1,2,6,0,0,0,0
hist_21ed59b4f70b,original,ignored,,prop_odd9x1,prop_8b867z,220,350,314.14,0.28,94.14,1,8,44,0,0,0,0
hist_34b298ce132f,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,651.96,0.49,151.96,2,5,49,0,0,0,0
hist_d9e3052b38a5,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,479.16,0.42,29.16,1,9,25,0,0,0,0
hist_a034fb3b6d0e,original,opened,,prop_odd9x1,prop_ohkebg,220,450,354.54,0.42,134.54,4,7,47,1,0,0,0
hist_98842af3d878,original,clicked,,prop_3nrojh,prop_c88oq1,120,400,322.07,0.28,202.07,1,9,15,1,1,0,0
hist_fc2789a2a4ed,original,opened,,prop_le1jwd,prop_ohkebg,180,450,315.78,0.5,135.78,3,6,17,1,0,0,0
hist_efe37166deba,original,ignored,,prop_xsf7c1,prop_odd9x1,150,220,200.98,0.27,50.98,3,7,9,0,0,0,0
hist_72ba2bed2105,original,opened,,prop_3nrojh,prop_ohkebg,120,450,351.29,0.3,231.29,2,4,6,1,0,0,0
hist_fcb36743dae7,original,opened,,prop_xsf7c1,prop_wd9nox,150,500,406.21,0.27,256.21,4,12,56,1,0,0,0
hist_db71d50a6617,original,opened,,prop_le1jwd,prop_c88oq1,180,400,292.31,0.49,112.31,4,6,27,1,0,0,0
hist_a47e0d80348a,original,ignored,,prop_le1jwd,prop_wd9nox,180,500,415.65,0.26,235.65,1,5,12,0,0,0,0
hist_da76d2f36e02,original,opened,,prop_8b867z,prop_wd9nox,350,500,433.71,0.44,83.71,3,9,57,1,0,0,0
hist_19faed8af749,original,opened,,prop_3nrojh,prop_odd9x1,120,220,196.42,0.24,76.42,1,9,20,1,0,0,0
hist_2a3568453d07,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,490.57,0.5,310.57,2,14,9,1,0,0,0
hist_9aef0e77ece0,original,opened,,prop_0f4a8i,prop_c88oq1,100,400,297.95,0.34,197.95,4,5,12,1,0,0,0
hist_141384941cfb,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,435.32,0.29,35.32,1,9,28,0,0,0,0
hist_7044337fc532,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,690.06,0.27,290.06,4,5,33,0,0,0,0
hist_7a346e5b64e4,original,clicked,,prop_8b867z,prop_wd9nox,350,500,435.82,0.43,85.82,1,13,19,1,1,0,0
hist_e9aeb5b567ec,original,ignored,,prop_le1jwd,prop_odd9x1,180,220,204.97,0.38,24.97,2,13,15,0,0,0,0
hist_f63c3fc37b23,original,ignored,,prop_le1jwd,prop_ohkebg,180,450,356.39,0.35,176.39,1,3,17,0,0,0,0
hist_559d7199d976,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,630.06,0.42,230.06,1,14,25,0,0,0,0
hist_3386c3089f01,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,660.43,0.47,160.43,2,12,25,0,0,0,0
hist_0027eac111ad,original,opened,,prop_odd9x1,prop_08y3id,220,280,256.34,0.39,36.34,1,7,32,1,0,0,0
hist_65b8dc903e4c,original,clicked,,prop_ohkebg,prop_wd9nox,450,500,489.49,0.21,39.49,2,11,44,1,1,0,0
hist_b1d83ae41bf7,original,expired,time-expired,prop_xsf7c1,prop_odd9x1,150,220,186.74,0.48,36.74,3,2,17,1,0,0,1
hist_3e2ac8dd771c,fallback,opened,,prop_xsf7c1,prop_c88oq1,150,400,310.44,0.36,160.44,3,2,17,1,0,0,0
hist_6d697af83e6e,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,542.3,0.5,262.3,3,8,25,0,0,0,0
hist_817e0e7d0a98,original,ignored,,prop_saud8h,prop_g0ppb2,250,800,613.14,0.34,363.14,1,5,44,0,0,0,0
hist_1cb52dfa9658,original,clicked,,prop_xsf7c1,prop_saud8h,150,250,205.91,0.44,55.91,4,11,4,1,1,0,0
hist_eea9b1f0e77a,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,712.29,0.25,262.29,1,6,9,0,0,0,0
hist_187595ebb9e6,original,ignored,,prop_0f4a8i,prop_wd9nox,100,500,350.03,0.37,250.03,3,2,37,0,0,0,0
hist_dd46c316b0a0,original,expired,target-property-booked,prop_xsf7c1,prop_saud8h,150,250,208.25,0.42,58.25,1,13,57,1,0,0,1
hist_6ac7b0b8dc4b,fallback,ignored,,prop_xsf7c1,prop_le1jwd,150,180,166.14,0.46,16.14,1,13,57,0,0,0,0
hist_232e6d9c9239,original,opened,,prop_odd9x1,prop_wd9nox,220,500,369.93,0.46,149.93,4,11,16,1,0,0,0
hist_2c45b3dc1db2,original,ignored,,prop_08y3id,prop_g0ppb2,280,800,556.77,0.47,276.77,3,10,15,0,0,0,0
hist_0e14dd1cc66f,original,expired,time-expired,prop_0f4a8i,prop_g0ppb2,100,800,451.92,0.5,351.92,1,10,51,1,0,0,1
hist_74c87005f83e,fallback,opened,,prop_0f4a8i,prop_saud8h,100,250,207.01,0.29,107.01,1,10,51,1,0,0,0
hist_3a30d9b37a08,original,opened,,prop_saud8h,prop_g0ppb2,250,800,608.33,0.35,358.33,2,8,47,1,0,0,0
hist_79dc32c61b87,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,480.73,0.39,30.73,1,13,13,0,0,0,0
hist_3e550d2ba92e,original,ignored,,prop_0f4a8i,prop_8b867z,100,350,257.67,0.37,157.67,4,9,30,0,0,0,0
hist_683e8d0724a0,original,ignored,,prop_saud8h,prop_wd9nox,250,500,441.88,0.23,191.88,3,10,53,0,0,0,0
hist_c91ec9ea4caf,original,ignored,,prop_odd9x1,prop_c88oq1,220,400,315.22,0.47,95.22,3,9,15,0,0,0,0
hist_bd66d996a45a,original,opened,,prop_saud8h,prop_8b867z,250,350,304.69,0.45,54.69,4,8,37,1,0,0,0
hist_410869c6f1e4,original,ignored,,prop_saud8h,prop_c88oq1,250,400,369.18,0.21,119.18,2,9,1,0,0,0,0
hist_320350a8b0dd,original,ignored,,prop_0f4a8i,prop_xsf7c1,100,150,126.03,0.48,26.03,2,9,48,0,0,0,0
hist_7c534c3198bd,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,697.27,0.26,297.27,2,5,12,0,0,0,0
hist_5279b9750895,original,ignored,,prop_xsf7c1,prop_c88oq1,150,400,298.24,0.41,148.24,2,13,6,0,0,0,0
hist_2956b283a6d6,original,ignored,,prop_0f4a8i,prop_odd9x1,100,220,179.1,0.34,79.1,3,8,14,0,0,0,0
hist_913c82b12b82,original,opened,,prop_8b867z,prop_c88oq1,350,400,376.75,0.47,26.75,1,6,56,1,0,0,0
hist_117c28d026f6,original,opened,,prop_c88oq1,prop_wd9nox,400,500,479.35,0.21,79.35,3,2,32,1,0,0,0
hist_954345eb930e,original,opened,,prop_0f4a8i,prop_c88oq1,100,400,302.74,0.32,202.74,4,5,60,1,0,0,0
hist_45ad0f070f74,original,ignored,,prop_08y3id,prop_wd9nox,280,500,392.29,0.49,112.29,3,12,39,0,0,0,0
hist_57cef4687c5d,original,opened,,prop_saud8h,prop_wd9nox,250,500,397.32,0.41,147.32,1,10,11,1,0,0,0
hist_c54bca626e45,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,667.15,0.33,267.15,3,4,57,1,0,0,0
hist_dbdd030b73a9,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,616.34,0.46,216.34,2,9,6,0,0,0,0
hist_b8339b1f8a8b,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,655.61,0.41,205.61,3,6,12,0,0,0,0
hist_29fb3bb70cfd,original,opened,,prop_0f4a8i,prop_saud8h,100,250,181.81,0.45,81.81,1,10,30,1,0,0,0
hist_66b09d287d53,original,ignored,,prop_odd9x1,prop_ohkebg,220,450,402.36,0.21,182.36,3,13,7,0,0,0,0
hist_962b12e1d87a,original,opened,,prop_saud8h,prop_8b867z,250,350,320.73,0.29,70.73,3,7,37,1,0,0,0
hist_16cc8f363fcf,original,ignored,,prop_odd9x1,prop_saud8h,220,250,240.38,0.32,20.38,4,8,43,0,0,0,0
hist_a06a07b697ef,original,ignored,,prop_8b867z,prop_c88oq1,350,400,379.99,0.4,29.99,2,6,59,0,0,0,0
hist_b723a8dc3aa5,original,opened,,prop_le1jwd,prop_g0ppb2,180,800,552.76,0.4,372.76,4,8,16,1,0,0,0
hist_ba1786e2311e,original,ignored,,prop_xsf7c1,prop_08y3id,150,280,215.34,0.5,65.34,4,11,32,0,0,0,0
hist_98b8a9038118,original,clicked,,prop_saud8h,prop_wd9nox,250,500,431.39,0.27,181.39,2,8,4,1,1,0,0
hist_e44f1787af41,original,opened,,prop_le1jwd,prop_ohkebg,180,450,359.27,0.34,179.27,2,5,12,1,0,0,0
hist_1358554be63d,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,426.22,0.48,26.22,2,13,17,0,0,0,0
hist_ed5570151042,original,ignored,,prop_xsf7c1,prop_wd9nox,150,500,354.3,0.42,204.3,1,2,10,0,0,0,0
hist_fa7483f3ed25,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,723.02,0.22,273.02,2,12,18,0,0,0,0
hist_867872c5abaa,original,opened,,prop_8b867z,prop_ohkebg,350,450,403.86,0.46,53.86,2,12,48,1,0,0,0
hist_512a410e7af0,original,ignored,,prop_08y3id,prop_c88oq1,280,400,340.82,0.49,60.82,2,8,19,0,0,0,0
hist_3914d73cdb8c,original,ignored,,prop_wd9nox,prop_g0ppb2,500,800,681.7,0.39,181.7,4,7,36,0,0,0,0
hist_478ee8fc7cc1,original,ignored,,prop_08y3id,prop_8b867z,280,350,321.93,0.4,41.93,1,4,60,0,0,0,0
hist_7d08a7e66eba,original,opened,,prop_c88oq1,prop_g0ppb2,400,800,670.21,0.32,270.21,4,6,47,1,0,0,0
hist_30122ccd41d3,original,ignored,,prop_xsf7c1,prop_odd9x1,150,220,200.97,0.27,50.97,1,4,33,0,0,0,0
hist_16faca583a5c,original,opened,,prop_0f4a8i,prop_c88oq1,100,400,297.44,0.34,197.44,4,3,27,1,0,0,0
hist_e68973c62b74,original,ignored,,prop_0f4a8i,prop_c88oq1,100,400,335.25,0.22,235.25,3,3,23,0,0,0,0
hist_284ef23ad941,original,purchased,,prop_odd9x1,prop_c88oq1,220,400,349.28,0.28,129.28,2,7,11,1,1,1,0
hist_0496fcc22366,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,661.99,0.39,211.99,3,11,36,0,0,0,0
hist_f19b832bf835,original,opened,,prop_le1jwd,prop_odd9x1,180,220,210.6,0.24,30.6,3,5,8,1,0,0,0
hist_440d790beeac,original,expired,target-property-booked,prop_08y3id,prop_ohkebg,280,450,403.57,0.27,123.57,2,2,55,1,0,0,1
hist_d080e28bb7f9,fallback,opened,,prop_08y3id,prop_wd9nox,280,500,430.49,0.32,150.49,2,2,55,1,0,0,0
hist_c32c43ca0818,original,opened,,prop_c88oq1,prop_ohkebg,400,450,435.58,0.29,35.58,2,4,48,1,0,0,0
hist_bdf8509c85fd,original,opened,,prop_le1jwd,prop_wd9nox,180,500,383.44,0.36,203.44,2,11,40,1,0,0,0
hist_c36090a4520e,original,opened,,prop_3nrojh,prop_8b867z,120,350,248.48,0.44,128.48,2,11,17,1,0,0,0
hist_2e99391f0595,original,ignored,,prop_3nrojh,prop_odd9x1,120,220,177.94,0.42,57.94,4,11,58,0,0,0,0
hist_c7f90c7ad179,original,ignored,,prop_odd9x1,prop_8b867z,220,350,296.26,0.41,76.26,1,11,17,0,0,0,0
hist_cfdc3468b710,original,opened,,prop_ohkebg,prop_wd9nox,450,500,486.16,0.28,36.16,4,9,36,1,0,0,0
hist_a59b0d6e5648,original,opened,,prop_le1jwd,prop_saud8h,180,250,226.14,0.34,46.14,1,2,11,1,0,0,0
hist_25eac24ae13b,original,opened,,prop_3nrojh,prop_le1jwd,120,180,163.2,0.28,43.2,1,13,55,1,0,0,0
hist_560bfe11cc1a,original,opened,,prop_ohkebg,prop_wd9nox,450,500,481.73,0.37,31.73,3,4,47,1,0,0,0
hist_e817eac06540,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,727.18,0.24,227.18,1,13,22,1,0,0,0
hist_a5df06192280,original,opened,,prop_c88oq1,prop_wd9nox,400,500,464.06,0.36,64.06,2,4,8,1,0,0,0
hist_55f730100415,original,opened,,prop_xsf7c1,prop_g0ppb2,150,800,618.79,0.28,468.79,1,9,18,1,0,0,0
hist_0686545ab1d2,original,opened,,prop_8b867z,prop_wd9nox,350,500,434.72,0.44,84.72,1,6,56,1,0,0,0
hist_3c208c6b5126,original,opened,,prop_0f4a8i,prop_saud8h,100,250,203.21,0.31,103.21,4,6,54,1,0,0,0
hist_a0ced2acabe0,original,ignored,,prop_c88oq1,prop_ohkebg,400,450,437.0,0.26,37.0,3,5,18,0,0,0,0
hist_ab99ebbacd1e,original,ignored,,prop_0f4a8i,prop_c88oq1,100,400,258.68,0.47,158.68,2,13,31,0,0,0,0
hist_99330f6de862,original,opened,,prop_le1jwd,prop_ohkebg,180,450,364.06,0.32,184.06,1,5,31,1,0,0,0
hist_4a46c5d421aa,original,opened,,prop_saud8h,prop_8b867z,250,350,304.36,0.46,54.36,4,13,40,1,0,0,0
hist_9161cf96abf2,original,ignored,,prop_xsf7c1,prop_ohkebg,150,450,356.94,0.31,206.94,3,5,24,0,0,0,0
hist_8edcc8dc6cd5,original,ignored,,prop_le1jwd,prop_c88oq1,180,400,312.15,0.4,132.15,2,12,1,0,0,0,0
hist_01301b9274e2,original,opened,,prop_8b867z,prop_g0ppb2,350,800,620.44,0.4,270.44,3,6,38,1,0,0,0
hist_b50802ad0980,original,opened,,prop_odd9x1,prop_saud8h,220,250,239.56,0.35,19.56,2,2,12,1,0,0,0
hist_5bfc5783d873,original,opened,,prop_wd9nox,prop_g0ppb2,500,800,681.38,0.4,181.38,2,12,32,1,0,0,0
hist_2a7bdba250f3,original,ignored,,prop_ohkebg,prop_g0ppb2,450,800,696.88,0.29,246.88,1,4,24,0,0,0,0
hist_387400768a69,original,ignored,,prop_le1jwd,prop_ohkebg,180,450,367.33,0.31,187.33,1,13,19,0,0,0,0
hist_ea52517674a4,original,ignored,,prop_ohkebg,prop_wd9nox,450,500,488.21,0.24,38.21,3,13,49,0,0,0,0
hist_ac7a6d3895d4,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,643.44,0.39,243.44,1,14,23,0,0,0,0
hist_8ba8d6430df6,original,ignored,,prop_le1jwd,prop_odd9x1,180,220,203.96,0.4,23.96,2,13,9,0,0,0,0
hist_6d1e906011f0,original,opened,,prop_ohkebg,prop_wd9nox,450,500,488.33,0.23,38.33,2,9,36,1,0,0,0
hist_6acfaad8e914,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,615.84,0.46,215.84,1,7,23,0,0,0,0
hist_3d5e4a6391f8,original,opened,,prop_ohkebg,prop_wd9nox,450,500,481.13,0.38,31.13,4,13,11,1,0,0,0
hist_5a518d42bf0f,original,opened,,prop_saud8h,prop_ohkebg,250,450,369.01,0.4,119.01,4,2,24,1,0,0,0
hist_e47c3752627b,original,opened,,prop_ohkebg,prop_g0ppb2,450,800,678.06,0.35,228.06,3,4,52,1,0,0,0
hist_007aec0a9b3f,original,ignored,,prop_c88oq1,prop_g0ppb2,400,800,614.43,0.46,214.43,3,11,50,0,0,0,0
hist_7eea1ad28a8c,original,opened,,prop_08y3id,prop_8b867z,280,350,331.75,0.26,51.75,1,8,45,1,0,0,0
hist_78894da20317,original,ignored,,prop_odd9x1,prop_wd9nox,220,500,387.15,0.4,167.15,2,3,6,0,0,0,0
